order_id,payment_type,payment_value,is_canceled
05cdf90df5dcc062b68cd8b3803f6228,credit_card,51.01,0
031f32fc546699a954d6d89cfe9ca029,credit_card,25.38,0
01e9b3d727e46edf036b0bd549c38bb4,credit_card,116.36,0
07ae1be141672315e599bc7ebf23c5f5,credit_card,249.16,0
016a938f2b34aa5ef05027fc83f5b81b,credit_card,643.16,0
04915529f622f4b069fb4501085fd905,credit_card,8.45,0
0020262c8a370bd5a174ea6a2a267321,credit_card,100.55,0
05c5e3014f8ec516123fd4c74f49b051,credit_card,42.09,0
048fc26beee4f076edae01e578a13fc8,credit_card,35.17,0
04e16f3c151ad9fb3100eda6ac3a61b7,credit_card,286.09,0
03a8aa5d0860898d421c46247011c686,credit_card,333.9,1
02d273267575a29864f552b2de598580,credit_card,221.16,0
042649285cd08ef7c546445419b43407,voucher,50,0
07fa3b6d7ec7fa27de9d00bdc93d36cf,credit_card,75.42,0
00995d799817ecc3bd2abd8fbe59c430,voucher,62.82,0
02a4b1835e0a493657a4d3281ca249bb,credit_card,157.13,0
00b7174ea52bb811ebe2663add51afc0,credit_card,92.97,0
00a3a334aec7455a6d3319981499a3da,credit_card,36.35,0
0132d77609dd6e1867515ec57d898c10,credit_card,99.35,0
061f31c732cb84a989d5b62660212ecc,credit_card,87.76,0
028df34320b87c04ef6de145db2e8444,credit_card,135.15,0
085c1b501f2aed6dc60955055e9567bd,credit_card,50.05,0
07946e40cd8c6b2ab27f0fe14f21f7dd,credit_card,183.05,0
042f96d01e1471ebf86650ae185a0746,voucher,23.29,0
02f4dd90ba0feb8ec394cac05862d2b5,credit_card,141.65,0
01500f2503fa84279982d9d87750021a,credit_card,32.59,0
03af60619b8abd880dd136ed837be800,credit_card,75.19,0
0580cfd05da4901cede805697f39a632,voucher,69.19,0
02b939dcd55f2b17680e10690deb08b5,credit_card,176.16,0
03515a836bb855b03f7df9dee520a8fc,credit_card,106.38,0
01e515b157491fa28d3b56e7ef342573,credit_card,67.83,0
004157daafa0bc8672e01f00e4f0c04f,credit_card,222.91,0
00d1289d5125017a90e528b5a7cee91f,credit_card,179,0
057cb6913750cc04b72dbeb174afb208,credit_card,56.49,0
05aac5a18dcd77932007f57de8650622,voucher,16.87,0
0015ebb40fb17286bea51d4607c4733c,credit_card,37,0
028e37ed7cdd54ad41506f61df708cf9,credit_card,23.38,0
0374e57efce00e3004e93acd6310c58f,credit_card,66.93,0
0152de20f6e09fb1133847df8babd490,credit_card,225.19,0
085364fbac51681978eace38694d4683,credit_card,210.22,0
04198c2c90b3fcfaec75a836841dafe2,credit_card,62.25,0
024554aeb0da84476f1c31a711e0990c,credit_card,69.92,0
03b31f549c27d03bed25fc42ddb46138,credit_card,2045.47,0
06544096bb7077c0f701d0d6f660e11f,credit_card,95.33,0
013e9c654a339d80b53513da3c1ea437,credit_card,123.01,1
07f5b36b83b8a405657140cc50c0a1f9,credit_card,98.34,0
03229ded9d99164ee8bac7116050dd23,credit_card,53,0
07083f97580544bb7ba3372759150f49,credit_card,35.81,0
017c16deefc1868a33a5966485ea4721,credit_card,251.29,0
012bea13f9a355c983efb59a3f23583a,credit_card,37.09,0
011f9dff2545a2cf8ac1809faed3ec88,credit_card,126.26,0
043cdeaa13251e7dd736f65b9ef6498f,credit_card,46.22,0
07883f86dff5e5622fe054225f176aa7,credit_card,111.52,0
0745201fea5d6f4aabd42e92a7d3b3b6,credit_card,197.5,0
02cb14245fd2ce5926afb2225f28b002,credit_card,339.77,0
023af4b88d12c9f3f56bcb55da0450c5,credit_card,213.74,0
04ad6306c963b60d59a354f6cb9a3e13,credit_card,232.97,0
04467aceefd2346ed54c7fd9e40721a6,credit_card,67.5,0
038f8b45fafa1130d2557e5b8dfd5d71,credit_card,27.39,0
033cf810fd3523203bbbf2ff579a7a4c,credit_card,35.41,0
06e15cff14f4bc72fac07dd6e6518113,credit_card,51.69,0
087a1c1dfd41b68ab6a6cd8551147bb2,credit_card,35.36,0
07c066e1f4929584a77a8be911a0997f,credit_card,73.34,0
03477f5f6bd5656e0e847d3a17e67efa,credit_card,67.06,0
05c60320bb28437325f2d6d67467d93c,credit_card,335.31,0
07b683def65270f286578e5208c5adc0,credit_card,158.8,0
05a6f444527fc90e28da6088b1707b20,credit_card,98.56,0
05200ccb21bae81c6c32914d7c3bb778,voucher,43.1,0
016f868b096c236312e8bcb818ccd11d,credit_card,37.77,0
0412781fb7b094ddbd06503035a2964c,credit_card,103.93,0
071d86b8fc66cad2d0bb93775be89392,credit_card,103.15,0
024d4903890a56c2e98df63a32206bd9,credit_card,76.17,0
073fa4be4665f397a289842b1053229c,credit_card,285.02,0
057a97c066cbaf1feaba87f5422ce04a,credit_card,423.59,0
032a688c9db451501788d95c7f794ed6,credit_card,42.4,0
01b241fa1421c8284e8c1029a503360f,credit_card,76.66,0
08119452a05228b9c7e379abf9622dab,credit_card,174.81,0
02a98752595ee9d94c570ad3e18055b4,credit_card,80.4,0
068b7fef63e846d22b1080f9c99f2bd4,credit_card,150.15,0
002955b0acc63d04f6724a31967e82bd,credit_card,135.59,0
076e07cd8d9c8b47dfc2fbb22c58e895,credit_card,856.95,0
027e4543814c3b3509bbe890c569a841,credit_card,383.12,0
02fc75303e2529f036cb819168fa21a0,credit_card,68.45,0
00c8be06a8029e300dabd52c7d4c6ad2,credit_card,35,0
01156b662f3f47b249b5a8881d205f08,credit_card,43,0
061aa244b31dd240e079ad7a7ce3f32f,credit_card,151.98,0
0413fe9eb0eb4aee51ef3065e9c91aa3,credit_card,109.77,0
00b47ee856118583dbec7d1f9b18d847,credit_card,28.88,0
04d551f13024f132b86b2fdb707664ed,credit_card,431.18,0
018cb6a10649393055c272ba2984e8bb,credit_card,75.08,0
01cbdb2a8c075eaf248af643b3389f73,credit_card,145.2,0
021397df4601b61a8bd063be9b5c54a0,credit_card,352.05,0
0847e79b172a265faa7bd23222c56222,credit_card,63.44,0
089b6875058f8f72ecbe2f5afe317910,credit_card,87.32,0
0045e3085f083f0f38d24bb3f22e6593,credit_card,130.74,0
07e2a9d486a8394f2700230396e8d5f0,credit_card,271.83,0
017c9c82265e832840e4209750680e94,credit_card,185.86,0
05f5cfec67106e59d6280f62c4792d25,credit_card,65.35,0
0756c3213eb9155bc1209caced66eb82,credit_card,135.08,0
06588330ec63ae7132289b092c148ec8,credit_card,64.1,0
0658b7d98d204e0beefedd5e8c0fad45,voucher,29.3,0
0282e83acfe3e7aaf60c871a4a9aca61,credit_card,163.45,0
005b49de51a4e006055e8487a50ad8e4,credit_card,61.38,0
003f9bcc09427647c4b9d361a523545b,credit_card,238.8,0
05f3fc274d71ebbd552966d716c9039d,credit_card,167.97,0
0424f6bc3d0829eb2829bf77fb01e60f,credit_card,61.85,0
080480ad9ab2cde9dd7f580cc063ecc9,credit_card,87.97,0
05108247830e6abf604da38aff20907f,credit_card,30.29,0
034fcc4584bd6b6ca0c0718acf969c79,credit_card,64.75,0
022e34b10acb0f74f51f03b3bf8d996d,credit_card,106.38,0
0550f231a3ccfd0e87217ef2e816c7dc,credit_card,78.42,0
010e04b5f879320f29a9bd6ca41abc94,credit_card,119.48,0
045e9ebd4d41affc66333d58c3d107c1,credit_card,210.48,0
046bc7c1d7122be13009a28d66977149,voucher,48.28,0
06a10466a6e3befcdcb37637948fea4a,credit_card,84.54,0
04770bff63a120fbf0eea1f62b84f8f0,credit_card,74.83,0
068b0c2c80a022b71db91e7f44f5917a,credit_card,227.81,0
056a1317ffaefaa2dff2d9ecb54fc7bc,credit_card,68.34,0
051b95df471b0bc57ac737b9d3057954,credit_card,70.27,0
0150004d4d8eb63f9948de164da34e34,credit_card,240.41,0
06f39c67a9d68f76a8bfdb092852829f,credit_card,162.9,0
04791a70ae0e68a0fb50758b946b5195,credit_card,126.54,0
01442602b15d4127a84ca6ac1507ee2d,credit_card,523.72,0
01d907b3e209269e120a365fc2b97524,credit_card,169.76,0
04b3f8c1795246a5d14db7496d570bc9,credit_card,101.96,0
062fb51d4257a8a7ef0bb5df1becde54,credit_card,37,0
00335f75ea6a4455b524a8dd177067f5,credit_card,177.01,0
08632fe0bc1f85190f242268f3410561,credit_card,229.81,0
0714c5e5a4887535cbf5a60cbab73fe4,credit_card,37.61,0
05ad157e8f606d82b474fd05703b7610,credit_card,238.09,0
01aa38b66d95377a4f276f78742aca15,credit_card,122.62,0
0725532304d0cfa92301860fe3075a28,credit_card,43.41,0
0143924743f240e1fdcd6a8918fbe147,credit_card,111.89,0
0259b4edb1ee1ebd0263f59bd790a938,credit_card,69.03,0
00b2d2f2b5f7b98e6b1828764660134e,credit_card,159.69,0
06d614f169d6f1a04c85b382d4bd462c,credit_card,374.42,0
065ac4b340bafd4f6bee041c63e10aef,credit_card,32.09,0
07ea296aee6d3fc7e722d3d2716448c9,credit_card,30.39,0
064558d37369c187c5e1e37eb534ba4d,credit_card,48.71,0
01c95de6d0852189b4d6b6d32a3c8e0c,credit_card,27.77,0
07b56b1c06dbdc14a4031c21261a7fec,credit_card,297.79,0
045806c8806bca9909e23a1a79cfdd0c,credit_card,174.15,0
03a038679f94b33ae1fe8503c4e30203,credit_card,41.38,0
001e7cf2ad6bef3ade12ebc56ceaf0f3,credit_card,51.1,0
0675116b5556a78cf0413f70aa9f235e,credit_card,91.85,0
0487b902149eab8ec30e844142ee3e3a,credit_card,108.12,0
016e4acfc34b9f2abc69795f47c92f0e,credit_card,52.78,0
05e168bd339a82dc2739b847d4ca99f8,credit_card,494.67,0
05d30aafa32e3fedf6eafb2e75648eec,credit_card,189.06,0
0286c83491d80e29a5f16c150abb76b2,credit_card,37.77,0
0679f01b97036fd74d1ee72a23c45426,credit_card,128.88,0
00858d03144cc35cfd1dd043647e7c88,credit_card,184.03,0
05a8c94a9361d5496501f6577cf82841,credit_card,166.59,0
0260b4ed1d24feacffa9d9783016a467,credit_card,75.53,0
043332e857863b02677c1e075e3cc0cf,credit_card,134.48,0
02c13bb9b84866055ea2074cc6a83a16,credit_card,163.06,0
004ba47bb589cdbc485e6025bd6d3c81,credit_card,60.85,0
02c9fa29186a8d00b3e73d3837ea40e5,credit_card,81.49,0
0010b2e5201cc5f1ae7e9c6cc8f5bd00,credit_card,65.5,0
04287a84357d7a29361c0948ee9bb4b4,credit_card,66.07,0
072916d00b6a53edec9ccdb3eba1bdf4,credit_card,464.86,0
03fa3f4dec4b3647d00532079f723fec,credit_card,161.86,0
07ac5d2775e382ce0fa8132f74330cb2,credit_card,200.33,0
03708181cb41c558287d1feff6df5cb6,credit_card,196.81,0
01c2c8708930c4fb8ed278dfe7ec93c7,credit_card,257.43,0
03faedb6f3c4299c7cd934f5242b194c,credit_card,57.23,0
03c939fd7fd3b38f8485a0f95798f1f6,voucher,42.11,0
0084209c576daad6ff4534902fcb4892,credit_card,85.14,0
0347e77ba3ffb1d21339231e1f882b5c,credit_card,165.04,0
0256530d814cde05587fcd8e1b992bc8,credit_card,343.71,0
07d23ebd900562c310938c158c23d6be,credit_card,41.79,0
0020a222f55eb79a372d0efee3cca688,credit_card,45.09,0
05fcd933547be81890bc4d62357fdf3f,credit_card,408.12,0
03af220bbd928b7dac065e6febed1c5e,credit_card,143.02,0
075a544c5f4ed4bb75f82b160465fe76,credit_card,220.02,0
069d921a767dfeb76fb4a7f39bc4217c,credit_card,158.21,0
076b2c2ebef1ce8600aec810d3bf6286,credit_card,253.09,0
00337fe25a3780b3424d9ad7c5a4b35e,credit_card,139.68,0
03f9705f9135ccb809e74e902f19b2e8,credit_card,30.29,0
078d2f79c229fd2c2759339ac97242f4,credit_card,227.6,0
03e53a3c2ea313a49e89aee8f8c44970,credit_card,57.53,0
02e275a40a23c32f81e13045c84b5a19,credit_card,232.53,0
04ca915235b56ef2ce81703cdaa6a24b,credit_card,113.42,0
0739104e30e20de6c0956c0889a9b9dc,credit_card,394.31,0
01fba151a6fa8315ff6dc6f29fe2f2d4,credit_card,58.38,0
0216b8a71f44f126ac083fa5d639fe47,credit_card,77.53,0
05b7b6d543fe8045020d831080945bfd,credit_card,142.98,0
044cbf8cf2b8839acd8f0fbc6faeeabd,credit_card,46.48,0
03f3ce5c73e3eaab0bdef61d0713ca0b,credit_card,187.87,0
035b790fa740b68de2d6f1a74f9b2098,credit_card,72.28,0
02d3eba685e8150e0e3abacd9c230642,credit_card,38.39,0
03caa2c082116e1d31e67e9ae3700499,credit_card,13664.08,0
061ba2e2d7544790b6ed6b5b4dd9278c,credit_card,110,0
022cb45264ced2571bbbd8e231838100,credit_card,52.39,0
052b35671e2bdd45aa889c5fa09e2809,credit_card,403.27,0
06d7e8a85f5cfef576c5303ed7d7f2e5,credit_card,72.02,0
05e52cc535bf067c2eb8337443ca0fc0,credit_card,155.15,0
01422b2c3c27fa3bc464e72eaed9676b,credit_card,46.72,0
0110688c40ff035d672af3aac1f38f10,credit_card,458.94,0
015975a1ff4fdab8ae6f42eaaffd39fb,credit_card,167.45,0
049bad09d9281445edb6dd1d6ece7395,credit_card,87.71,0
03705afa0a4aabe1a734ddb11c1df3f0,credit_card,1023.9,0
00fb278a99144cc1004b3ed1452ff5e1,credit_card,30.95,0
01c0514b1f2a7375948323b959cc5682,credit_card,32.69,0
0629771ee9bc4f49e6d2fb6d637f00a7,credit_card,150.04,0
061abe3150d5be34c25d2d6055a88575,credit_card,189.42,0
081857a1fe99545a55e83b3b1e8a8ce0,credit_card,62.45,0
0352646a95973b0e19127d2b6a6fb6db,credit_card,104.37,0
0700ebb6d2f93a025b6ba09074cb57c2,credit_card,362.95,0
027d2a0c2a94018f57fd1b15f32a18a3,credit_card,142.92,0
06d991e11738ba4a916a39cafdc75bff,credit_card,573.45,0
03d9d682de9c41158e00e17ee26d9070,credit_card,210.43,0
00119ff934e539cf26f92b9ef0cdfed8,credit_card,236.88,0
019ccfeea1ea9afbebdad57d65f2e36f,credit_card,167.81,0
00e054d0da011d5016f31011af488f4f,credit_card,118.82,0
0758eac62489b47a99c64b7d67c5ff18,credit_card,8.49,0
04aecd02392f7ec523e0e3f208d7e890,credit_card,111.58,0
0191ee5deb2474bc1f4189fa709289b2,credit_card,891.14,0
0220b52f0b019739726d80c64bd4bf08,credit_card,40.09,0
0132158c30672a8c52997a2492613ec2,credit_card,413.31,0
061b13cf87863db16e1a03178285ecfe,voucher,50,0
075a1f22c075396feebed8c71f5ccdb2,credit_card,187.34,0
0214781b6f9215eb09fb1b78de35b07e,credit_card,118.83,0
07172761566bda50929a3b449eae02ee,credit_card,69.77,0
0874cc8e3901cd3d61e47bd8041c2e8d,credit_card,217.53,0
0556fe7a6dbdc95276ba0513ee5f0471,voucher,77.57,0
0343fa2096b6d04743321f9b9f62c1e0,credit_card,111.96,0
05981a7bf1a18eb991af55a8a8dbdf83,credit_card,29.84,0
04d73d34ddd1f5ebc0c603615093e2a1,credit_card,246.37,0
043ba86e4e3f73fe5cb856f225fd8aa4,credit_card,29.68,0
033e33708df28579692a3d19492c6553,credit_card,145.57,0
0897cfdc3612d0942f33b22a3dd9cd8c,credit_card,410.91,0
048741d7885a7fded1de887eb956fff3,credit_card,158.6,0
0372d2e3d0ac2600aa8e08e6c46cb7dc,credit_card,76.65,0
03e327642028582cff3316f1726a9f00,credit_card,65.1,0
073f64b0ac2c4ba51efd4327faca2d39,credit_card,156.64,0
055881c8e807f4d1147c2f075d51d604,credit_card,48.19,0
0361f3d4648b016237d77833005e4cfc,credit_card,184.73,0
00fed9e582d5a3e38566872eec164ac6,credit_card,412.18,0
04031f8b12339dcc12fa340fe96f00a6,credit_card,70.97,0
03330e2f4e93c51662a7c77d92a4e0fd,credit_card,67.76,0
00fe20fc069833ab95021b46d6862646,credit_card,150.02,0
00a690becda145533fa5a54daa7b6ad5,credit_card,117.42,0
0605918e96aec0f42a10810d92b5e864,credit_card,47.48,1
03286323ba721edf10e38e1abeb159be,credit_card,248.52,0
049999b745ab7d4bc3ddf00181c39d56,credit_card,32.77,0
0067c6030d65af0ff98790158ddb0020,credit_card,54.06,0
0896d006da3ad8dc1b39b408ea428eb0,credit_card,133.49,0
077ba6845168434024e83698d3f8fcae,credit_card,257.91,0
04164ec24abde688d0451ee982797344,credit_card,102.92,0
04a2349771026865337d7e70a2ae0af4,credit_card,290.15,0
010d15deea8cae96ae86ea8097917a17,credit_card,300.55,0
04b3135bf087618b410a00680576242f,credit_card,43.89,1
0132f39e8ad9b42ad2d41c847f44c0ed,credit_card,37.16,0
019c4b64cf3d733807ef5bc8bcf6d123,credit_card,267.99,0
052d3bf6e40dd9000d1497f6f10db0b0,credit_card,58.16,0
02c9b2b746777e4dadcf72941e5a010d,credit_card,218.28,0
009838529bb913846ab6670d22865381,credit_card,176.4,0
041d5ff28cb7d9b107b7461064dd40e2,credit_card,177.2,0
06a521049a08d59361b1ae229b3efcc7,credit_card,113.71,0
027042c68ea5fac4428694e17ac50538,credit_card,42.69,0
019d444bd00f1ccb4643de466f9a1525,credit_card,167.23,0
048cc42e03ca8d43c729adf6962cb348,credit_card,24.68,0
0680b3722414028009984ae5c04c5df0,credit_card,229.72,0
